# energy(eV) alpha
2.781600000000000072e+00 2.715968074782533215e+00
2.803999999999999826e+00 2.671601083498379658e+00
2.826400000000000023e+00 2.633378696842345601e+00
2.848899999999999988e+00 2.621045936271355625e+00
2.871300000000000185e+00 2.612515194736378277e+00
2.893699999999999939e+00 2.608987967727678381e+00
2.916199999999999903e+00 2.607378609441076023e+00
2.938600000000000101e+00 2.607348404918201634e+00
2.960999999999999854e+00 2.608484456389261297e+00
2.983499999999999819e+00 2.609289699084080816e+00
3.005900000000000016e+00 2.610977860148613328e+00
3.028300000000000214e+00 2.614119910539455027e+00
3.050800000000000178e+00 2.617343403032054372e+00
3.073199999999999932e+00 2.620726043902803948e+00
3.095600000000000129e+00 2.625149367013722923e+00
3.118100000000000094e+00 2.631932405435473132e+00
3.140499999999999847e+00 2.642274909763891788e+00
3.162900000000000045e+00 2.656969822835462125e+00
3.185400000000000009e+00 2.664433561570847875e+00
3.207800000000000207e+00 2.645453057764465044e+00
3.230199999999999960e+00 2.623016179314486163e+00
3.252699999999999925e+00 2.613867988264703346e+00
3.275100000000000122e+00 2.621850597943764960e+00
3.297499999999999876e+00 2.636385273816184593e+00
3.319900000000000073e+00 2.663933423875743500e+00
3.342400000000000038e+00 2.699307989618948245e+00
3.364799999999999791e+00 2.734432200078125152e+00
3.387199999999999989e+00 2.770975738536044730e+00
3.409699999999999953e+00 2.812421834285090849e+00
3.432100000000000151e+00 2.849306900084817684e+00
3.454499999999999904e+00 2.871699473228015442e+00
3.476999999999999869e+00 2.884294064455748874e+00
3.499400000000000066e+00 2.895202491411519308e+00
3.521799999999999820e+00 2.901600592748812435e+00
3.544299999999999784e+00 2.907815444587824594e+00
3.566699999999999982e+00 2.920889749345136899e+00
3.589100000000000179e+00 2.932282355739381341e+00
3.611600000000000144e+00 2.941768178574910575e+00
3.633999999999999897e+00 2.941645724846408516e+00
3.656400000000000095e+00 2.935327738346366733e+00
3.678900000000000059e+00 2.926007664788916163e+00
3.701299999999999812e+00 2.920332577260460027e+00
3.723700000000000010e+00 2.920537341586354696e+00
3.746199999999999974e+00 2.921988221450527057e+00
3.768600000000000172e+00 2.915516928417896114e+00
3.790999999999999925e+00 2.899270700371291198e+00
3.813499999999999890e+00 2.887115656376495032e+00
3.835900000000000087e+00 2.885570643992722673e+00
3.858299999999999841e+00 2.893825466035508498e+00
3.880799999999999805e+00 2.898194305424068862e+00
3.903200000000000003e+00 2.902752226794763857e+00
3.925600000000000200e+00 2.909170031918780985e+00
3.947999999999999954e+00 2.916499290340293093e+00
3.970499999999999918e+00 2.921699116099665261e+00
3.992900000000000116e+00 2.925014650270123973e+00
4.015299999999999869e+00 2.933710182289981816e+00
4.037799999999999834e+00 2.937229264120580385e+00
4.060200000000000031e+00 2.938577687132021499e+00
4.082600000000000229e+00 2.923244885244459912e+00
4.105100000000000193e+00 2.901005724233004290e+00
4.127500000000000391e+00 2.866225076943531569e+00
4.149899999999999700e+00 2.801813703823226032e+00
4.172399999999999665e+00 2.756729684988168838e+00
4.194799999999999862e+00 2.735169898729014726e+00
4.217200000000000060e+00 2.727034314251993052e+00
4.239700000000000024e+00 2.732324148763642491e+00
4.262100000000000222e+00 2.742640010021788921e+00
4.284500000000000419e+00 2.759385963508112383e+00
4.307000000000000384e+00 2.787440081054910479e+00
4.329399999999999693e+00 2.819983024844770370e+00
4.351799999999999891e+00 2.842675665593885626e+00
4.374299999999999855e+00 2.866181919132352540e+00
4.396700000000000053e+00 2.886842023852266514e+00
4.419100000000000250e+00 2.892048611177857165e+00
4.441600000000000215e+00 2.870121085110568959e+00
4.464000000000000412e+00 2.855924459857462683e+00
4.486399999999999721e+00 2.836265499742187668e+00
4.508899999999999686e+00 2.816853204149610601e+00
4.531299999999999883e+00 2.797142720206315936e+00
4.553700000000000081e+00 2.769195549387046373e+00
4.576100000000000279e+00 2.721248921711013402e+00
4.598600000000000243e+00 2.690106516016552263e+00
4.621000000000000441e+00 2.649009431733221120e+00
4.643399999999999750e+00 2.622216781402772590e+00
4.665899999999999714e+00 2.624662410354937858e+00
4.688299999999999912e+00 2.639804598087267973e+00
4.710700000000000109e+00 2.661118810593008366e+00
4.733200000000000074e+00 2.671685860777845978e+00
4.755600000000000271e+00 2.681102292672778553e+00
4.777999999999999581e+00 2.704821687562321664e+00
4.800500000000000433e+00 2.726075605999712881e+00
4.822899999999999743e+00 2.736801871389848095e+00
4.845299999999999940e+00 2.738617772446848786e+00
4.867799999999999905e+00 2.747957079066331687e+00
4.890200000000000102e+00 2.754636751955032548e+00
4.912600000000000300e+00 2.710055475841197214e+00
4.935100000000000264e+00 2.676141297025526278e+00
4.957499999999999574e+00 2.656171775230854681e+00
4.979899999999999771e+00 2.646015791032924724e+00
5.002399999999999736e+00 2.645483704509540068e+00
5.024799999999999933e+00 2.650148827045635258e+00
5.047200000000000131e+00 2.638454699499184208e+00
5.069700000000000095e+00 2.641986750760404234e+00
5.092100000000000293e+00 2.649910212613886262e+00
5.114499999999999602e+00 2.655257332612828147e+00
5.136899999999999800e+00 2.629806882604369900e+00
5.159399999999999764e+00 2.614342340788537999e+00
5.181799999999999962e+00 2.599622058824679893e+00
5.204200000000000159e+00 2.586746737874342283e+00
5.226700000000000124e+00 2.571797551346368227e+00
5.249100000000000321e+00 2.540685160378208796e+00
5.271499999999999631e+00 2.498965067589504763e+00
5.293999999999999595e+00 2.468046211861704808e+00
5.316399999999999793e+00 2.444804782674624200e+00
5.338799999999999990e+00 2.412130611508901179e+00
5.361299999999999955e+00 2.402230040937907152e+00
5.383700000000000152e+00 2.391534144176755028e+00
5.406100000000000350e+00 2.387304716384706094e+00
5.428600000000000314e+00 2.394516183123002850e+00
5.450999999999999623e+00 2.395978571816890668e+00
5.473399999999999821e+00 2.397400830634205615e+00
5.495899999999999785e+00 2.398190292291987991e+00
5.518299999999999983e+00 2.392101236474386106e+00
5.540700000000000180e+00 2.397335663397932581e+00
5.563200000000000145e+00 2.406396102656200409e+00
5.585600000000000342e+00 2.414308406141906893e+00
5.607999999999999652e+00 2.407092693982838316e+00
5.630499999999999616e+00 2.391178280705730685e+00
5.652899999999999814e+00 2.383432619987818413e+00
5.675300000000000011e+00 2.357840524486839673e+00
5.697799999999999976e+00 2.352670398009939934e+00
5.720200000000000173e+00 2.351389643883563085e+00
5.742600000000000371e+00 2.355137343645115067e+00
5.764999999999999680e+00 2.355339276768410262e+00
5.787499999999999645e+00 2.353797235650211039e+00
5.809899999999999842e+00 2.358179277089917925e+00
5.832300000000000040e+00 2.368486599457526154e+00
5.854800000000000004e+00 2.381528231631949932e+00
5.877200000000000202e+00 2.380654921966428361e+00
5.899600000000000399e+00 2.350451161950896317e+00
5.922100000000000364e+00 2.319090992659262440e+00
5.944499999999999673e+00 2.290707408330377781e+00
5.966899999999999871e+00 2.262203610297394363e+00
5.989399999999999835e+00 2.223137766669473603e+00
6.011800000000000033e+00 2.190668024384333723e+00
6.034200000000000230e+00 2.156739805158881751e+00
6.056700000000000195e+00 2.123794840635782943e+00
6.079100000000000392e+00 2.074197405105144387e+00
6.101499999999999702e+00 2.032552822400490733e+00
6.123999999999999666e+00 2.024931843601179171e+00
6.146399999999999864e+00 1.980434811842968212e+00
6.168800000000000061e+00 1.963632026278225196e+00
6.191300000000000026e+00 1.935084067586041234e+00
6.213700000000000223e+00 1.891133814620733489e+00
6.236100000000000421e+00 1.867569259094986389e+00
6.258600000000000385e+00 1.875153119949077407e+00
6.280999999999999694e+00 1.901910537130032663e+00
6.303399999999999892e+00 1.936179300377385726e+00
6.325800000000000090e+00 1.964826078532206033e+00
6.348300000000000054e+00 1.990696710910992540e+00
6.370700000000000252e+00 2.016078687092503152e+00
6.393099999999999561e+00 2.033806260459447568e+00
6.415600000000000414e+00 2.042318360568547320e+00
6.437999999999999723e+00 2.058151481245801495e+00
6.460399999999999920e+00 2.084126168722451933e+00
6.482899999999999885e+00 2.101262382059423395e+00
6.505300000000000082e+00 2.143443495317020275e+00
6.527700000000000280e+00 2.182370523226939252e+00
6.550200000000000244e+00 2.213407764834824043e+00
6.572600000000000442e+00 2.264303835746550586e+00
6.594999999999999751e+00 2.323561234563351618e+00
6.617499999999999716e+00 2.305309823327114760e+00
6.639899999999999913e+00 2.284225444895421120e+00
6.662300000000000111e+00 2.249100241632108865e+00
6.684800000000000075e+00 2.227037499904986451e+00
6.707200000000000273e+00 2.206384369675318258e+00
6.729599999999999582e+00 2.181716010762552838e+00
6.752100000000000435e+00 2.107583137302359688e+00
6.774499999999999744e+00 2.130994200041083975e+00
6.796899999999999942e+00 2.156123509293330187e+00
6.819399999999999906e+00 2.172772688698763943e+00
6.841800000000000104e+00 2.173040925083206343e+00
6.864200000000000301e+00 2.164325949270220484e+00
6.886700000000000266e+00 2.174848599308582653e+00
6.909099999999999575e+00 2.180679020578805805e+00
6.931499999999999773e+00 2.183152202584059953e+00
6.953899999999999970e+00 2.151067540952796620e+00
6.976399999999999935e+00 2.116318287540163823e+00
6.998800000000000132e+00 2.122254685511121952e+00
7.021200000000000330e+00 2.134901969241602249e+00
7.043700000000000294e+00 2.132674003639951188e+00
7.066099999999999604e+00 2.107089435785217013e+00
7.088499999999999801e+00 2.080827963600717201e+00
7.110999999999999766e+00 2.046138052675275709e+00
7.133399999999999963e+00 2.058344442378656769e+00
7.155800000000000161e+00 2.073582160355040838e+00
7.178300000000000125e+00 2.082769644317264301e+00
7.200700000000000323e+00 2.084469164319959766e+00
7.223099999999999632e+00 2.081698392862079139e+00
7.245599999999999596e+00 2.094378040188572765e+00
7.267999999999999794e+00 2.111071231262577896e+00
7.290399999999999991e+00 2.121641028927688133e+00
7.312899999999999956e+00 2.116832400783723589e+00
7.335300000000000153e+00 2.095542186759632663e+00
7.357700000000000351e+00 2.070830210591069420e+00
7.380200000000000315e+00 2.067004255185904693e+00
7.402599999999999625e+00 2.083910501615789279e+00
7.424999999999999822e+00 2.090996943697526866e+00
7.447499999999999787e+00 2.096707930777278239e+00
7.469899999999999984e+00 2.112302814043109489e+00
7.492300000000000182e+00 2.140585776219466663e+00
7.514800000000000146e+00 2.170994571653189986e+00
7.537200000000000344e+00 2.157289901449769953e+00
7.559599999999999653e+00 2.101426328008885847e+00
7.581999999999999851e+00 2.062508635557485537e+00
7.604499999999999815e+00 2.043556778384773231e+00
7.626900000000000013e+00 2.032597110339499302e+00
7.649300000000000210e+00 2.006741190296963406e+00
7.671800000000000175e+00 1.967448758853858726e+00
