# energy(eV) alpha
8.412000000000000810e+00 1.636939867485466180e+06
8.434499999999999886e+00 1.653138490939344047e+06
8.456899999999999196e+00 1.669838673895581858e+06
8.479300000000000281e+00 1.685659089770429535e+06
8.501799999999999358e+00 1.693328287887809798e+06
8.524200000000000443e+00 1.691731225285238354e+06
8.546599999999999753e+00 1.699455748263139976e+06
8.569100000000000605e+00 1.704617817488958361e+06
8.591499999999999915e+00 1.709016615074787056e+06
8.613899999999999224e+00 1.713684132674992317e+06
8.636400000000000077e+00 1.734781824215573492e+06
8.658799999999999386e+00 1.766081663616683567e+06
8.681200000000000472e+00 1.788669245737263002e+06
8.703699999999999548e+00 1.806938070478292182e+06
8.726100000000000634e+00 1.830977547620406142e+06
8.748499999999999943e+00 1.842475651588972658e+06
8.770899999999999253e+00 1.842934411413445370e+06
8.793400000000000105e+00 1.840328978704398265e+06
8.815799999999999415e+00 1.834179083399799885e+06
8.838200000000000500e+00 1.822255194890061393e+06
8.860699999999999577e+00 1.798982298139684601e+06
8.883100000000000662e+00 1.774101005279365927e+06
8.905499999999999972e+00 1.759419676433760673e+06
8.928000000000000824e+00 1.744508030503545189e+06
8.950400000000000134e+00 1.734233564607017906e+06
8.972799999999999443e+00 1.718760670528123155e+06
8.995300000000000296e+00 1.706295949435124872e+06
9.017699999999999605e+00 1.702481929138867883e+06
9.040100000000000691e+00 1.693416221703896532e+06
9.062599999999999767e+00 1.693939835010146489e+06
9.085000000000000853e+00 1.701025272943233373e+06
9.107400000000000162e+00 1.710280608835954219e+06
9.129899999999999238e+00 1.722216899781657616e+06
9.152300000000000324e+00 1.738023378397554159e+06
9.174699999999999633e+00 1.757770354056735523e+06
9.197200000000000486e+00 1.771526418163094437e+06
9.219599999999999795e+00 1.786506532021703199e+06
9.242000000000000881e+00 1.801492189059223980e+06
9.264499999999999957e+00 1.810917535949912155e+06
9.286899999999999267e+00 1.811267553783022566e+06
9.309300000000000352e+00 1.800288973441104172e+06
9.331699999999999662e+00 1.792970407533857040e+06
9.354200000000000514e+00 1.780904748246726347e+06
9.376599999999999824e+00 1.767150602277265862e+06
9.398999999999999133e+00 1.745892139819812262e+06
9.421499999999999986e+00 1.736893690656775376e+06
9.443899999999999295e+00 1.721430298731670948e+06
9.466300000000000381e+00 1.708432481244630879e+06
9.488799999999999457e+00 1.700399843078166246e+06
9.511200000000000543e+00 1.690409532411272405e+06
9.533599999999999852e+00 1.687540462050471222e+06
9.556100000000000705e+00 1.690508614852549508e+06
9.578500000000000014e+00 1.693594277187848231e+06
9.600899999999999324e+00 1.699806557243413059e+06
9.623400000000000176e+00 1.705551802230651490e+06
9.645799999999999486e+00 1.712958718415793031e+06
