# energy(eV) alpha
4.012100000000000222e+00 5.164584458900380414e+05
4.031200000000000117e+00 5.103000875061177067e+05
4.050300000000000011e+00 5.019876006948686554e+05
4.069399999999999906e+00 4.792854292828156613e+05
4.088499999999999801e+00 4.612863148944174754e+05
4.107700000000000351e+00 4.566770827386776800e+05
4.126800000000000246e+00 4.508465565686970367e+05
4.145900000000000141e+00 4.524720700164167210e+05
4.165000000000000036e+00 4.676014607027822058e+05
4.184099999999999930e+00 4.756930169259573449e+05
4.203199999999999825e+00 4.829579626447844203e+05
4.222299999999999720e+00 4.754355402896013111e+05
4.241399999999999615e+00 4.741793486529951915e+05
4.260500000000000398e+00 4.784907775826930883e+05
4.279600000000000293e+00 4.874699662753653247e+05
4.298700000000000188e+00 4.996612014109760057e+05
4.317800000000000082e+00 5.108649782218866167e+05
4.336899999999999977e+00 5.170095844201895525e+05
4.355999999999999872e+00 5.098784109130605939e+05
4.375099999999999767e+00 5.033425758728447254e+05
4.394199999999999662e+00 5.104422386639637989e+05
4.413299999999999557e+00 5.088409840233323048e+05
4.432400000000000340e+00 5.055355270016777213e+05
4.451500000000000234e+00 5.111498112361430540e+05
4.470699999999999896e+00 5.108313367763159913e+05
4.489799999999999791e+00 5.218936582494937466e+05
4.508899999999999686e+00 5.257975613793891389e+05
4.527999999999999581e+00 5.431415729805034352e+05
4.547100000000000364e+00 5.298245033041838324e+05
4.566200000000000259e+00 5.231348711247192114e+05
4.585300000000000153e+00 5.262479733868517214e+05
4.604400000000000048e+00 5.183357701218258590e+05
4.623499999999999943e+00 5.179291121104869526e+05
4.642599999999999838e+00 5.080429278661631979e+05
4.661699999999999733e+00 5.123422380218333565e+05
4.680799999999999628e+00 5.198097278190313955e+05
4.699900000000000411e+00 5.236975261970616411e+05
4.719000000000000306e+00 5.270200711088756798e+05
4.738100000000000200e+00 5.364964896457818104e+05
4.757200000000000095e+00 5.445475141017098213e+05
4.776299999999999990e+00 5.423221360652265139e+05
4.795399999999999885e+00 5.554845157786179334e+05
4.814600000000000435e+00 5.767189182300729444e+05
4.833700000000000330e+00 5.883654940904635005e+05
4.852800000000000225e+00 5.937827193465750897e+05
4.871900000000000119e+00 6.028800153281637467e+05
4.891000000000000014e+00 6.128137666229062015e+05
4.910099999999999909e+00 6.222015412154441001e+05
4.929199999999999804e+00 6.250766044485649327e+05
4.948299999999999699e+00 6.405260160272755893e+05
4.967399999999999594e+00 6.344274662172048120e+05
4.986500000000000377e+00 6.427796182492269436e+05
5.005600000000000271e+00 6.527755350997532951e+05
5.024700000000000166e+00 6.670043615302862599e+05
5.043800000000000061e+00 6.768371676352127688e+05
5.062899999999999956e+00 6.902083472650517942e+05
5.081999999999999851e+00 6.988713309669018490e+05
5.101099999999999746e+00 7.034472335155765759e+05
5.120199999999999640e+00 7.115094307840656256e+05
5.139300000000000423e+00 7.372582952237632126e+05
5.158400000000000318e+00 7.565530268585995072e+05
5.177599999999999980e+00 7.665324520152056357e+05
5.196699999999999875e+00 7.839484557276138803e+05
5.215799999999999770e+00 7.947917257859701058e+05
5.234899999999999665e+00 8.079373799050728558e+05
5.253999999999999559e+00 7.976013523397450335e+05
5.273100000000000342e+00 8.018856017819464905e+05
5.292200000000000237e+00 8.181768476435212651e+05
5.311300000000000132e+00 8.265428293113437248e+05
5.330400000000000027e+00 8.340301008336558007e+05
5.349499999999999922e+00 8.553145273820701987e+05
5.368599999999999817e+00 8.471699145912042586e+05
5.387699999999999712e+00 8.420215074249301106e+05
5.406799999999999606e+00 8.370898881318968488e+05
5.425900000000000389e+00 8.316187907152185217e+05
5.445000000000000284e+00 8.416520123424421763e+05
5.464100000000000179e+00 8.660610922993343556e+05
5.483200000000000074e+00 8.675333146103663603e+05
5.502299999999999969e+00 8.619523466102717211e+05
5.521499999999999631e+00 8.706648584255698370e+05
5.540600000000000414e+00 8.814523299907781184e+05
5.559700000000000308e+00 8.892210046240835218e+05
5.578800000000000203e+00 8.886586674316577846e+05
5.597900000000000098e+00 8.972005674508921802e+05
5.616999999999999993e+00 8.972336002277206862e+05
5.636099999999999888e+00 8.975716661583801033e+05
5.655199999999999783e+00 9.153295808144944021e+05
5.674299999999999677e+00 9.319200785148981959e+05
5.693399999999999572e+00 9.501484700236259960e+05
5.712500000000000355e+00 9.605980002936677774e+05
5.731600000000000250e+00 9.479409249539246084e+05
5.750700000000000145e+00 9.479420923317169072e+05
5.769800000000000040e+00 9.655404354943943908e+05
5.788899999999999935e+00 9.684332329070043052e+05
5.807999999999999829e+00 9.767738710324711865e+05
5.827099999999999724e+00 9.795711571279751370e+05
5.846199999999999619e+00 9.796927538552783662e+05
5.865300000000000402e+00 9.686037087367610075e+05
5.884500000000000064e+00 9.646510160982428351e+05
5.903599999999999959e+00 9.582053636175190331e+05
5.922699999999999854e+00 9.831682823667869670e+05
5.941799999999999748e+00 9.887804573933187639e+05
5.960899999999999643e+00 9.911294721670910949e+05
5.980000000000000426e+00 9.813690209338228451e+05
5.999100000000000321e+00 9.705018786660246551e+05
6.018200000000000216e+00 9.635515439671991626e+05
6.037300000000000111e+00 9.588011602543867193e+05
6.056400000000000006e+00 9.584749545832859585e+05
6.075499999999999901e+00 9.701084105449169874e+05
6.094599999999999795e+00 9.838716703972261166e+05
6.113699999999999690e+00 9.833752432174073765e+05
6.132799999999999585e+00 9.903249942712760530e+05
6.151900000000000368e+00 9.865423255319814198e+05
6.171000000000000263e+00 9.805740980585716898e+05
6.190100000000000158e+00 9.815071663990202360e+05
6.209200000000000053e+00 9.968806626254474977e+05
6.228299999999999947e+00 1.018208621115200571e+06
6.247499999999999609e+00 1.025613190374157391e+06
6.266600000000000392e+00 1.026965099293195643e+06
6.285700000000000287e+00 1.025355573221268482e+06
6.304800000000000182e+00 1.030243151086218306e+06
6.323900000000000077e+00 1.026536543544359156e+06
6.342999999999999972e+00 1.018823542698833044e+06
6.362099999999999866e+00 1.018851939442270901e+06
6.381199999999999761e+00 1.047266293609209941e+06
6.400299999999999656e+00 1.039625702944756486e+06
6.419400000000000439e+00 1.018480631005796138e+06
6.438500000000000334e+00 1.001071097366414848e+06
6.457600000000000229e+00 1.006403319166536443e+06
6.476700000000000124e+00 1.019966111651326646e+06
6.495800000000000018e+00 1.043439053967702785e+06
6.514899999999999913e+00 1.044361468900772161e+06
6.533999999999999808e+00 1.130902611334133893e+06
6.553099999999999703e+00 1.119620725405736128e+06
6.572199999999999598e+00 1.102828046807338251e+06
6.591400000000000148e+00 1.103652819334228756e+06
6.610500000000000043e+00 1.105799658136840211e+06
6.629599999999999937e+00 1.069387500794340856e+06
6.648699999999999832e+00 1.063380309424056439e+06
6.667799999999999727e+00 1.070688749698119937e+06
6.686899999999999622e+00 1.058844036594577366e+06
6.706000000000000405e+00 1.056787863395002903e+06
6.725100000000000300e+00 1.075916612243032083e+06
6.744200000000000195e+00 1.066259726824242389e+06
6.763300000000000090e+00 1.077886262958047446e+06
6.782399999999999984e+00 1.078104861131797312e+06
6.801499999999999879e+00 1.068513192828336963e+06
6.820599999999999774e+00 1.067816589198878733e+06
6.839699999999999669e+00 1.075931770891309949e+06
6.858799999999999564e+00 1.083780057256190805e+06
6.877900000000000347e+00 1.098248212570263771e+06
6.897000000000000242e+00 1.101816123048448702e+06
6.916100000000000136e+00 1.087228974560474046e+06
6.935200000000000031e+00 1.071847254101657309e+06
6.954399999999999693e+00 1.058694322332756594e+06
6.973499999999999588e+00 1.046783492867615190e+06
6.992600000000000371e+00 1.043699188817099785e+06
7.011700000000000266e+00 1.049619781562903663e+06
7.030800000000000161e+00 1.071493897570765810e+06
7.049900000000000055e+00 1.091025032596201403e+06
7.068999999999999950e+00 1.135847518287112704e+06
7.088099999999999845e+00 1.161625965301722521e+06
7.107199999999999740e+00 1.163212400768142426e+06
7.126299999999999635e+00 1.163002201014378108e+06
7.145400000000000418e+00 1.175127111377696972e+06
7.164500000000000313e+00 1.189855119176623411e+06
7.183600000000000207e+00 1.228825477172578685e+06
7.202700000000000102e+00 1.261345895171963843e+06
7.221799999999999997e+00 1.296040559629894793e+06
7.240899999999999892e+00 1.341332685230336152e+06
7.259999999999999787e+00 1.356220375053589931e+06
7.279099999999999682e+00 1.376001186744118109e+06
7.298199999999999577e+00 1.372372365473352140e+06
7.317400000000000126e+00 1.368783411671307636e+06
7.336500000000000021e+00 1.370472020332531305e+06
7.355599999999999916e+00 1.369082280553564662e+06
7.374699999999999811e+00 1.384268106937044999e+06
7.393799999999999706e+00 1.409982116764153121e+06
7.412899999999999601e+00 1.435444616204502061e+06
7.432000000000000384e+00 1.452187216839121655e+06
7.451100000000000279e+00 1.456095400702985702e+06
7.470200000000000173e+00 1.445588189642625628e+06
7.489300000000000068e+00 1.431461770850905916e+06
7.508399999999999963e+00 1.428933184687673347e+06
7.527499999999999858e+00 1.420324418680130271e+06
7.546599999999999753e+00 1.430267985976442695e+06
7.565699999999999648e+00 1.427940511042668251e+06
7.584800000000000431e+00 1.454031429863761179e+06
7.603900000000000325e+00 1.459509762341752648e+06
7.623000000000000220e+00 1.438653258963342523e+06
7.642100000000000115e+00 1.429708117806913564e+06
7.661299999999999777e+00 1.432294870477945544e+06
7.680399999999999672e+00 1.463966264226232423e+06
7.699499999999999567e+00 1.474075105366543168e+06
7.718600000000000350e+00 1.475325549321379280e+06
7.737700000000000244e+00 1.485542840918862959e+06
7.756800000000000139e+00 1.491006254895862192e+06
