# energy(eV) alpha
8.958000000000000407e-01 0.000000000000000000e+00
9.093999999999999861e-01 0.000000000000000000e+00
9.230000000000000426e-01 0.000000000000000000e+00
9.364999999999999991e-01 0.000000000000000000e+00
9.500999999999999446e-01 0.000000000000000000e+00
9.637000000000000011e-01 0.000000000000000000e+00
9.771999999999999575e-01 0.000000000000000000e+00
9.908000000000000140e-01 0.000000000000000000e+00
1.004399999999999959e+00 0.000000000000000000e+00
1.018000000000000016e+00 0.000000000000000000e+00
1.031500000000000083e+00 0.000000000000000000e+00
1.045099999999999918e+00 0.000000000000000000e+00
1.058699999999999974e+00 0.000000000000000000e+00
1.072300000000000031e+00 0.000000000000000000e+00
1.085800000000000098e+00 0.000000000000000000e+00
1.099399999999999933e+00 0.000000000000000000e+00
1.112999999999999989e+00 0.000000000000000000e+00
1.126500000000000057e+00 0.000000000000000000e+00
1.140099999999999891e+00 0.000000000000000000e+00
1.153699999999999948e+00 0.000000000000000000e+00
1.167300000000000004e+00 0.000000000000000000e+00
1.180800000000000072e+00 0.000000000000000000e+00
1.194399999999999906e+00 0.000000000000000000e+00
1.207999999999999963e+00 0.000000000000000000e+00
1.221600000000000019e+00 0.000000000000000000e+00
1.235100000000000087e+00 0.000000000000000000e+00
1.248699999999999921e+00 0.000000000000000000e+00
1.262299999999999978e+00 0.000000000000000000e+00
1.275900000000000034e+00 0.000000000000000000e+00
1.289400000000000102e+00 0.000000000000000000e+00
1.302999999999999936e+00 0.000000000000000000e+00
1.316599999999999993e+00 0.000000000000000000e+00
1.330100000000000060e+00 0.000000000000000000e+00
1.343699999999999894e+00 0.000000000000000000e+00
1.357299999999999951e+00 0.000000000000000000e+00
1.370900000000000007e+00 0.000000000000000000e+00
1.384400000000000075e+00 0.000000000000000000e+00
1.397999999999999909e+00 0.000000000000000000e+00
1.411599999999999966e+00 0.000000000000000000e+00
1.425200000000000022e+00 0.000000000000000000e+00
1.438700000000000090e+00 0.000000000000000000e+00
1.452299999999999924e+00 0.000000000000000000e+00
1.465899999999999981e+00 1.370727314435370481e+01
1.479400000000000048e+00 4.971910657020188040e+01
1.493000000000000105e+00 1.113153929874222854e+02
1.506599999999999939e+00 1.990429601581696204e+02
1.520199999999999996e+00 3.106140511974841161e+02
1.533700000000000063e+00 4.464737380533939017e+02
1.547299999999999898e+00 6.099991228592103880e+02
1.560899999999999954e+00 8.016825899698992544e+02
1.574500000000000011e+00 1.019147048449347949e+03
1.588000000000000078e+00 1.265672173082948802e+03
1.601599999999999913e+00 1.538964350805531694e+03
1.615199999999999969e+00 1.842368713295260250e+03
1.628700000000000037e+00 2.173264663655988443e+03
1.642300000000000093e+00 2.535345925388948672e+03
1.655899999999999928e+00 2.925950609542394432e+03
1.669499999999999984e+00 3.348559703347020786e+03
1.683000000000000052e+00 3.800395505584433977e+03
1.696600000000000108e+00 4.285333218350917377e+03
1.710199999999999942e+00 4.803727216189810861e+03
1.723799999999999999e+00 5.352917633573590138e+03
1.737300000000000066e+00 5.932944064203143171e+03
1.750899999999999901e+00 6.548135992280302162e+03
1.764499999999999957e+00 7.198583264040346876e+03
1.778000000000000025e+00 7.881218405812646779e+03
1.791600000000000081e+00 8.600421585698761191e+03
1.805199999999999916e+00 9.353193680261390909e+03
1.818799999999999972e+00 1.014309374407130599e+04
1.832300000000000040e+00 1.096679780078314980e+04
1.845900000000000096e+00 1.182923778467977718e+04
1.859499999999999931e+00 1.272705350933675982e+04
1.873099999999999987e+00 1.366399977031331036e+04
1.886600000000000055e+00 1.463637215717764229e+04
1.900199999999999889e+00 1.564973197068842819e+04
1.913799999999999946e+00 1.670367643953295556e+04
1.927400000000000002e+00 1.779552522002988553e+04
1.940900000000000070e+00 1.892466639799799304e+04
1.954499999999999904e+00 2.009699942016808200e+04
1.968099999999999961e+00 2.131226208160653186e+04
1.981600000000000028e+00 2.256627869803354770e+04
1.995200000000000085e+00 2.386551401483492737e+04
2.008799999999999919e+00 2.520582518828404500e+04
2.022400000000000198e+00 2.659139438586909455e+04
2.035899999999999821e+00 2.801790578694990472e+04
2.049500000000000099e+00 2.949248726776861076e+04
2.063099999999999934e+00 3.101072567553010958e+04
2.076700000000000212e+00 3.257716542280912472e+04
2.090199999999999836e+00 3.419086249792184390e+04
2.103800000000000114e+00 3.585230399136134656e+04
2.117399999999999949e+00 3.756060261859850289e+04
2.130900000000000016e+00 3.931894693561455642e+04
2.144499999999999851e+00 4.113156522010552726e+04
2.158100000000000129e+00 4.299431067144939880e+04
2.171699999999999964e+00 4.490880858979865297e+04
2.185200000000000031e+00 4.688135850370521075e+04
2.198799999999999866e+00 4.890684490470203309e+04
2.212400000000000144e+00 5.099646952329666237e+04
2.225999999999999979e+00 5.314112403072524467e+04
2.239500000000000046e+00 5.535303936979544960e+04
2.253099999999999881e+00 5.762933343964556843e+04
2.266700000000000159e+00 5.998525067445850436e+04
2.280199999999999783e+00 6.241978001491432224e+04
2.293800000000000061e+00 6.495898934716275107e+04
2.307399999999999896e+00 6.706787654447175737e+04
2.321000000000000174e+00 6.744138894008335774e+04
2.334499999999999797e+00 6.777560990725796728e+04
2.348100000000000076e+00 6.811797895814073854e+04
2.361699999999999910e+00 6.846910998282546643e+04
2.375300000000000189e+00 6.884295796616046573e+04
2.388799999999999812e+00 6.923245013509980345e+04
2.402400000000000091e+00 6.964572969856827694e+04
2.415999999999999925e+00 7.009058533396321582e+04
2.429499999999999993e+00 7.055789157451046049e+04
2.443099999999999827e+00 7.105843163987046864e+04
2.456700000000000106e+00 7.159055690831309767e+04
2.470299999999999940e+00 7.215211814581377257e+04
2.483800000000000008e+00 7.274439770719097578e+04
2.497399999999999842e+00 7.337877608974650502e+04
2.511000000000000121e+00 7.404076166439498775e+04
2.524599999999999955e+00 7.474316815051318554e+04
2.538100000000000023e+00 7.547609471033098816e+04
2.551699999999999857e+00 7.625017251023376593e+04
2.565300000000000136e+00 7.706282897418456560e+04
2.578800000000000203e+00 7.791186051891607349e+04
2.592400000000000038e+00 7.879925920196426159e+04
2.605999999999999872e+00 7.973207396792936197e+04
2.619600000000000151e+00 8.070185200694990635e+04
2.633100000000000218e+00 8.170534149771678494e+04
2.646700000000000053e+00 8.275888231116604584e+04
2.660299999999999887e+00 8.385082308140340319e+04
2.673900000000000166e+00 8.498596124404181319e+04
2.687399999999999789e+00 8.616190338913198502e+04
2.701000000000000068e+00 8.738083931993729493e+04
2.714599999999999902e+00 8.864848068354959833e+04
2.728200000000000180e+00 8.995753885730594629e+04
2.741699999999999804e+00 9.130856007355057227e+04
2.755300000000000082e+00 9.270439069056873268e+04
2.768899999999999917e+00 9.415172907529537042e+04
2.782399999999999984e+00 9.563774583481375885e+04
2.795999999999999819e+00 9.717469368670198310e+04
2.809600000000000097e+00 9.875536853647166572e+04
2.823199999999999932e+00 1.003847151348221960e+05
2.836699999999999999e+00 1.020495587239583983e+05
2.850299999999999834e+00 1.037625050345124910e+05
2.863900000000000112e+00 1.055155653498999163e+05
2.877499999999999947e+00 1.073083946680205845e+05
2.891000000000000014e+00 1.091421417703953193e+05
2.904599999999999849e+00 1.110251243977546110e+05
2.918200000000000127e+00 1.129491089936299104e+05
2.931700000000000195e+00 1.149097812373901688e+05
2.945300000000000029e+00 1.169198837955026102e+05
2.958899999999999864e+00 1.189715821282012621e+05
2.972500000000000142e+00 1.210692434396471945e+05
2.986000000000000210e+00 1.232047599263400916e+05
2.999600000000000044e+00 1.253768640476032888e+05
3.013199999999999878e+00 1.275851249581484444e+05
3.026800000000000157e+00 1.298289700881961471e+05
3.040299999999999780e+00 1.320985841309213138e+05
3.053900000000000059e+00 1.344025931680531357e+05
3.067499999999999893e+00 1.367381414172546356e+05
3.080999999999999961e+00 1.391040932525789540e+05
3.094599999999999795e+00 1.415820432741483382e+05
3.108200000000000074e+00 1.441776691584129876e+05
3.121799999999999908e+00 1.468991951533120300e+05
3.135299999999999976e+00 1.497509670837558224e+05
3.148899999999999810e+00 1.527362638223671238e+05
3.162500000000000089e+00 1.558678372701118933e+05
3.176099999999999923e+00 1.591511144828325196e+05
3.189599999999999991e+00 1.626082260132019583e+05
3.203199999999999825e+00 1.649677652374371537e+05
3.216800000000000104e+00 1.673452144311728771e+05
3.230300000000000171e+00 1.698358070181240619e+05
3.243900000000000006e+00 1.724689684231818828e+05
3.257499999999999840e+00 1.752431958259271923e+05
3.271100000000000119e+00 1.781580454164299590e+05
3.284600000000000186e+00 1.811990455450635636e+05
3.298200000000000021e+00 1.843711310282079212e+05
3.311799999999999855e+00 1.877279578706033935e+05
3.325400000000000134e+00 1.917657649866225838e+05
3.338900000000000201e+00 1.965770873736533977e+05
3.352500000000000036e+00 2.021910330626213399e+05
3.366099999999999870e+00 2.094169626123995113e+05
3.379599999999999937e+00 2.177217000908360060e+05
3.393200000000000216e+00 2.261042632430041849e+05
3.406800000000000050e+00 2.345057921798555180e+05
3.420399999999999885e+00 2.429105905944514961e+05
3.433899999999999952e+00 2.513010264734530647e+05
3.447499999999999787e+00 2.596883344788863324e+05
3.461100000000000065e+00 2.680622931663342169e+05
3.474699999999999900e+00 2.764559179788293550e+05
3.488199999999999967e+00 2.848583613569711451e+05
3.501799999999999802e+00 2.932927847009591642e+05
3.515400000000000080e+00 3.017493410559903132e+05
3.528999999999999915e+00 3.102323138087943662e+05
3.542499999999999982e+00 3.187120070734829642e+05
3.556099999999999817e+00 3.271899991275336361e+05
3.569700000000000095e+00 3.356563085631619906e+05
3.583200000000000163e+00 3.441037480159153929e+05
3.596799999999999997e+00 3.525681168362975004e+05
3.610399999999999832e+00 3.610469358065261622e+05
3.624000000000000110e+00 3.693034545729109086e+05
3.637500000000000178e+00 3.771954424890129012e+05
3.651100000000000012e+00 3.849289698687441996e+05
3.664699999999999847e+00 3.925009995248230989e+05
3.678300000000000125e+00 3.998987271489750710e+05
3.691800000000000193e+00 4.071028511531048571e+05
3.705400000000000027e+00 4.142240688578341505e+05
3.718999999999999861e+00 4.212551519544182229e+05
3.732499999999999929e+00 4.281742560839723446e+05
3.746100000000000207e+00 4.352021130029884516e+05
3.759700000000000042e+00 4.424151024615114438e+05
3.773299999999999876e+00 4.495791279603660223e+05
3.786799999999999944e+00 4.566630089124340448e+05
3.800399999999999778e+00 4.636931345383783919e+05
3.814000000000000057e+00 4.706452193525712937e+05
3.827599999999999891e+00 4.775291595951936324e+05
3.841099999999999959e+00 4.843257327581417630e+05
3.854699999999999793e+00 4.910649234095464344e+05
3.868300000000000072e+00 4.977470000551195699e+05
3.881800000000000139e+00 5.043671626240180922e+05
3.895399999999999974e+00 5.107991500502157141e+05
3.908999999999999808e+00 5.169489666365238954e+05
3.922600000000000087e+00 5.228024739378380473e+05
3.936100000000000154e+00 5.283156579121985706e+05
3.949699999999999989e+00 5.335012937822509557e+05
3.963299999999999823e+00 5.383421992337000556e+05
3.976900000000000102e+00 5.428165099866548553e+05
3.990400000000000169e+00 5.469120967767824186e+05
4.003999999999999559e+00 5.506644831116532441e+05
4.017599999999999838e+00 5.541375375601478154e+05
4.031100000000000350e+00 5.576324377959242556e+05
4.044699999999999740e+00 5.544334846786329290e+05
4.058300000000000018e+00 5.504627928695630981e+05
4.071900000000000297e+00 5.467188971760169370e+05
4.085399999999999920e+00 5.435072675946173258e+05
4.099000000000000199e+00 5.410670449054770870e+05
4.112599999999999589e+00 5.395765928007302573e+05
4.126199999999999868e+00 5.404702595226790290e+05
4.139700000000000379e+00 5.432397478949448559e+05
4.153299999999999770e+00 5.463457970286912750e+05
4.166900000000000048e+00 5.495654917656859616e+05
4.180500000000000327e+00 5.528319186566385906e+05
4.193999999999999950e+00 5.560737489836594323e+05
4.207600000000000229e+00 5.592883056840773206e+05
4.221199999999999619e+00 5.624464163122668397e+05
4.234700000000000131e+00 5.655052813195420895e+05
4.248300000000000409e+00 5.684949439888498746e+05
4.261899999999999800e+00 5.713807477826457471e+05
4.275500000000000078e+00 5.741587681512966519e+05
4.288999999999999702e+00 5.768177931890393374e+05
4.302599999999999980e+00 5.793738819286853541e+05
4.316200000000000259e+00 5.817457069506049156e+05
4.329799999999999649e+00 5.839346259349382017e+05
4.343300000000000161e+00 5.859014331611900125e+05
4.356900000000000439e+00 5.874036452503931941e+05
4.370499999999999829e+00 5.883615677460225997e+05
4.384000000000000341e+00 5.886985350991005544e+05
4.397599999999999731e+00 5.883962553789709928e+05
4.411200000000000010e+00 5.874110875113744987e+05
4.424800000000000288e+00 5.856500951340453466e+05
4.438299999999999912e+00 5.830110278216429288e+05
4.451900000000000190e+00 5.793670665550396079e+05
4.465499999999999581e+00 5.743776134251288604e+05
4.479099999999999859e+00 5.708286679038966540e+05
4.492600000000000371e+00 5.696374693107184721e+05
4.506199999999999761e+00 5.697363520540994359e+05
4.519800000000000040e+00 5.709982909521358088e+05
4.533299999999999663e+00 5.726263672553235665e+05
4.546899999999999942e+00 5.744258594557013130e+05
4.560500000000000220e+00 5.763053835587606300e+05
4.574099999999999611e+00 5.782406895415289328e+05
4.587600000000000122e+00 5.801809582365895621e+05
4.601200000000000401e+00 5.821326545015298761e+05
4.614799999999999791e+00 5.840813561742224265e+05
4.628400000000000070e+00 5.860323277266677469e+05
4.641899999999999693e+00 5.879729213871331885e+05
4.655499999999999972e+00 5.899190344587226864e+05
4.669100000000000250e+00 5.918587365283492254e+05
4.682599999999999874e+00 5.937691377342075575e+05
4.696200000000000152e+00 5.956629255448688054e+05
4.709800000000000431e+00 5.975242089072656818e+05
4.723399999999999821e+00 5.993466197921301937e+05
4.736900000000000333e+00 6.011150641715421807e+05
4.750499999999999723e+00 6.028351685653774766e+05
4.764100000000000001e+00 6.044879547932653222e+05
4.777700000000000280e+00 6.060577198095301865e+05
4.791199999999999903e+00 6.075170528391135158e+05
4.804800000000000182e+00 6.088625053511324804e+05
4.818399999999999572e+00 6.100191524153151549e+05
4.831900000000000084e+00 6.113226897527461406e+05
4.845500000000000362e+00 6.132517417573878774e+05
4.859099999999999753e+00 6.152387860665273620e+05
4.872700000000000031e+00 6.173248316233323421e+05
4.886199999999999655e+00 6.198282212409762433e+05
4.899799999999999933e+00 6.225673270498276688e+05
4.913400000000000212e+00 6.255048692503912607e+05
4.926999999999999602e+00 6.286194707724797772e+05
4.940500000000000114e+00 6.318791252685127547e+05
4.954100000000000392e+00 6.352995481795875821e+05
4.967699999999999783e+00 6.388147027930477634e+05
4.981300000000000061e+00 6.423863595912400633e+05
4.994799999999999685e+00 6.458950959487487562e+05
5.008399999999999963e+00 6.498022910159084713e+05
5.022000000000000242e+00 6.502230163225798169e+05
5.035499999999999865e+00 6.539450491532036103e+05
5.049100000000000144e+00 6.635131306388381636e+05
5.062700000000000422e+00 6.783765190506698564e+05
5.076299999999999812e+00 6.970047838049596176e+05
5.089800000000000324e+00 7.170165506373228272e+05
5.103399999999999714e+00 7.373403463784350315e+05
5.116999999999999993e+00 7.574544752934590215e+05
5.130600000000000271e+00 7.816231138410110725e+05
5.144099999999999895e+00 8.079572943765969248e+05
5.157700000000000173e+00 8.364081602974649286e+05
5.171299999999999564e+00 8.668700846776375547e+05
5.184800000000000075e+00 8.986730401561361505e+05
5.198400000000000354e+00 9.511289278683532029e+05
5.211999999999999744e+00 1.001021024742238806e+06
5.225600000000000023e+00 1.036678272040465963e+06
5.239099999999999646e+00 1.057819552925435826e+06
5.252699999999999925e+00 1.110975171303906012e+06
5.266300000000000203e+00 1.170258066612421302e+06
5.279899999999999594e+00 1.195818840547856409e+06
5.293400000000000105e+00 1.213138522026912542e+06
5.307000000000000384e+00 1.229364540083826287e+06
5.320599999999999774e+00 1.245505091499573551e+06
5.334100000000000286e+00 1.262351964820942841e+06
5.347699999999999676e+00 1.280578177609942155e+06
5.361299999999999955e+00 1.300713913436788134e+06
5.374900000000000233e+00 1.323251614755585557e+06
5.388399999999999856e+00 1.347663609508157475e+06
5.402000000000000135e+00 1.416857773041014327e+06
5.415600000000000414e+00 1.441905510545746656e+06
5.429199999999999804e+00 1.405517050109282834e+06
5.442700000000000315e+00 1.389853865200143307e+06
5.456299999999999706e+00 1.389438852390431566e+06
5.469899999999999984e+00 1.394947625460670330e+06
5.483399999999999608e+00 1.404624828314323211e+06
5.496999999999999886e+00 1.414961392809054814e+06
5.510600000000000165e+00 1.418610378021682380e+06
5.524200000000000443e+00 1.409275170323154656e+06
5.537700000000000067e+00 1.399097889131840086e+06
5.551300000000000345e+00 1.401610576067871181e+06
5.564899999999999736e+00 1.407325311225436861e+06
5.578500000000000014e+00 1.411793775185195496e+06
5.591999999999999638e+00 1.416283153062016936e+06
5.605599999999999916e+00 1.421268359549912857e+06
5.619200000000000195e+00 1.426544452372289263e+06
5.632699999999999818e+00 1.431798631478135707e+06
5.646300000000000097e+00 1.436941108853642130e+06
5.659900000000000375e+00 1.441820445118174888e+06
5.673499999999999766e+00 1.446394850096601993e+06
5.687000000000000277e+00 1.450609405841755681e+06
5.700599999999999667e+00 1.454448388693236513e+06
5.714199999999999946e+00 1.457874367403124692e+06
5.727800000000000225e+00 1.460908145839129342e+06
5.741299999999999848e+00 1.463669582026414340e+06
5.754900000000000126e+00 1.465312909162287600e+06
5.768500000000000405e+00 1.466324694314777851e+06
5.782099999999999795e+00 1.466374278110984946e+06
5.795600000000000307e+00 1.465326967604995472e+06
5.809199999999999697e+00 1.456641006432736525e+06
5.822799999999999976e+00 1.439975856040366227e+06
5.836299999999999599e+00 1.415687544617566513e+06
5.849899999999999878e+00 1.394380771896535298e+06
5.863500000000000156e+00 1.373990646275822772e+06
5.877100000000000435e+00 1.359113694387748372e+06
5.890600000000000058e+00 1.347436992778609972e+06
5.904200000000000337e+00 1.336755475608877605e+06
5.917799999999999727e+00 1.326063716423377162e+06
5.931400000000000006e+00 1.315031314074950060e+06
5.944899999999999629e+00 1.303312978376023239e+06
5.958499999999999908e+00 1.290540551869353512e+06
5.972100000000000186e+00 1.276081431349046528e+06
5.985599999999999810e+00 1.258402480690744240e+06
5.999200000000000088e+00 1.243369003391580191e+06
6.012800000000000367e+00 1.238755450984783703e+06
6.026399999999999757e+00 1.236981105968719581e+06
6.039900000000000269e+00 1.234084338988453615e+06
6.053499999999999659e+00 1.231622482726309216e+06
6.067099999999999937e+00 1.234666041941597592e+06
6.080700000000000216e+00 1.237665940002686111e+06
6.094199999999999839e+00 1.238300515650249319e+06
6.107800000000000118e+00 1.235126944455855293e+06
6.121400000000000396e+00 1.226562116293150233e+06
6.134900000000000020e+00 1.210759896831585793e+06
6.148500000000000298e+00 1.184232326824963558e+06
6.162099999999999689e+00 1.151754234211815055e+06
6.175699999999999967e+00 1.134175049730739556e+06
6.189199999999999591e+00 1.122027845601208974e+06
6.202799999999999869e+00 1.112538492587157059e+06
6.216400000000000148e+00 1.104820966515668435e+06
6.230000000000000426e+00 1.098453475340580801e+06
6.243500000000000050e+00 1.093162986925794743e+06
6.257100000000000328e+00 1.088662406423851615e+06
6.270699999999999719e+00 1.086801527953985846e+06
6.284200000000000230e+00 1.087539345961893210e+06
6.297799999999999621e+00 1.089010938925356138e+06
6.311399999999999899e+00 1.091190869522520807e+06
6.325000000000000178e+00 1.093985037400386063e+06
6.338499999999999801e+00 1.097301639188749483e+06
6.352100000000000080e+00 1.101131422040443402e+06
6.365700000000000358e+00 1.105376449623052729e+06
6.379299999999999748e+00 1.109893502223925432e+06
6.392800000000000260e+00 1.114427788583007408e+06
6.406399999999999650e+00 1.119067076744650025e+06
6.419999999999999929e+00 1.123723213724859059e+06
6.433500000000000441e+00 1.128337089644128690e+06
6.447099999999999831e+00 1.132870286945512751e+06
6.460700000000000109e+00 1.137295178401688347e+06
6.474300000000000388e+00 1.141683086084937677e+06
6.487800000000000011e+00 1.145658328262209194e+06
6.501400000000000290e+00 1.148821024994517909e+06
6.514999999999999680e+00 1.150716767580136191e+06
6.528599999999999959e+00 1.150734190681506414e+06
6.542099999999999582e+00 1.147905612741588848e+06
6.555699999999999861e+00 1.140568864303206792e+06
6.569300000000000139e+00 1.125230850256852806e+06
6.582900000000000418e+00 1.092963511578759411e+06
6.596400000000000041e+00 1.044069472809928819e+06
6.610000000000000320e+00 1.355892155645063147e+06
6.623599999999999710e+00 1.785141040686517023e+06
6.637100000000000222e+00 1.673550696675801417e+06
6.650699999999999612e+00 1.626350604115568101e+06
6.664299999999999891e+00 1.619002118292337982e+06
6.677900000000000169e+00 1.617495892435613787e+06
6.691399999999999793e+00 1.614381355905184755e+06
6.705000000000000071e+00 1.607881575211170828e+06
6.718600000000000350e+00 1.596839303474683082e+06
6.732199999999999740e+00 1.579948876431952463e+06
6.745700000000000252e+00 1.559286931576278294e+06
6.759299999999999642e+00 1.536794660378338769e+06
6.772899999999999920e+00 1.513548476874457672e+06
6.786400000000000432e+00 1.490375209218590753e+06
6.799999999999999822e+00 1.468091270695567830e+06
6.813600000000000101e+00 1.448095551538090454e+06
6.827200000000000379e+00 1.430410119202987058e+06
6.840700000000000003e+00 1.415914960408115759e+06
6.854300000000000281e+00 1.415736584633737104e+06
6.867899999999999672e+00 1.422081872102083638e+06
6.881499999999999950e+00 1.432244699979598867e+06
6.894999999999999574e+00 1.444520345146390842e+06
6.908599999999999852e+00 1.457666518894540379e+06
6.922200000000000131e+00 1.470856485377727309e+06
6.935699999999999754e+00 1.483565898139253957e+06
6.949300000000000033e+00 1.495775313040432287e+06
6.962900000000000311e+00 1.506816389086609473e+06
6.976499999999999702e+00 1.513977969080615789e+06
6.990000000000000213e+00 1.563278718815811677e+06
7.003599999999999604e+00 1.550504456827224465e+06
7.017199999999999882e+00 1.550110654183847830e+06
7.030800000000000161e+00 1.553484349533509696e+06
7.044299999999999784e+00 1.556144115545686567e+06
7.057900000000000063e+00 1.556449454316222342e+06
7.071500000000000341e+00 1.552396518847592175e+06
7.084999999999999964e+00 1.549959934016805142e+06
7.098600000000000243e+00 1.551546269997099414e+06
7.112199999999999633e+00 1.554802978006463265e+06
7.125799999999999912e+00 1.558859329982294934e+06
7.139300000000000423e+00 1.563393931419317378e+06
7.152899999999999814e+00 1.568316165278522298e+06
7.166500000000000092e+00 1.573429942200715654e+06
7.180100000000000371e+00 1.578876452595971758e+06
7.193599999999999994e+00 1.584794802849653410e+06
7.207200000000000273e+00 1.591785722685851855e+06
7.220799999999999663e+00 1.597789495357190026e+06
7.234399999999999942e+00 1.601296304423262598e+06
7.247899999999999565e+00 1.602831605740624247e+06
7.261499999999999844e+00 1.602285256979067810e+06
7.275100000000000122e+00 1.600057381065913243e+06
7.288599999999999746e+00 1.595981828019840410e+06
7.302200000000000024e+00 1.589223478323379764e+06
7.315800000000000303e+00 1.577412255914195674e+06
7.329399999999999693e+00 1.580697802837220253e+06
7.342900000000000205e+00 1.562922438181548612e+06
7.356499999999999595e+00 1.551128691465469776e+06
7.370099999999999874e+00 1.543203759783072164e+06
7.383700000000000152e+00 1.537120728691624710e+06
7.397199999999999775e+00 1.532232401560378959e+06
7.410800000000000054e+00 1.527555147017984651e+06
7.424400000000000333e+00 1.520916662678721128e+06
7.437899999999999956e+00 1.539490749354636297e+06
7.451500000000000234e+00 1.526497211951623438e+06
7.465099999999999625e+00 1.519459047194681829e+06
7.478699999999999903e+00 1.516932975398867624e+06
7.492200000000000415e+00 1.516033083205214702e+06
7.505799999999999805e+00 1.516069376537304139e+06
7.519400000000000084e+00 1.516887116075088503e+06
7.533000000000000362e+00 1.518076946214497788e+06
7.546499999999999986e+00 1.519540408619010821e+06
7.560100000000000264e+00 1.521591205352970632e+06
7.573699999999999655e+00 1.523902275542133255e+06
7.587200000000000166e+00 1.526963313973709242e+06
7.600799999999999557e+00 1.530731487706280081e+06
7.614399999999999835e+00 1.534622296600938076e+06
7.628000000000000114e+00 1.538287269169913605e+06
7.641499999999999737e+00 1.541830194737687474e+06
7.655100000000000016e+00 1.545526983088229550e+06
7.668700000000000294e+00 1.548602353498586453e+06
7.682299999999999685e+00 1.545270313089891570e+06
7.695800000000000196e+00 1.546852946684213122e+06
7.709399999999999586e+00 1.551504208442781353e+06
7.722999999999999865e+00 1.557980261282873107e+06
7.736500000000000377e+00 1.566125599283724325e+06
7.750099999999999767e+00 1.576125526070497232e+06
7.763700000000000045e+00 1.588461126947062090e+06
7.777300000000000324e+00 1.604713610229949700e+06
7.790799999999999947e+00 1.627503099152586656e+06
7.804400000000000226e+00 1.612423939946053550e+06
7.817999999999999616e+00 1.605235426293824101e+06
7.831599999999999895e+00 1.603598124419032363e+06
7.845100000000000406e+00 1.603309255346523365e+06
7.858699999999999797e+00 1.603379188369627343e+06
7.872300000000000075e+00 1.603282127033091383e+06
7.885799999999999699e+00 1.602931579813119723e+06
